,error
1349,3.491617270247478
1350,3.489454054387815
1351,3.4802939586205426
1352,3.4802939586205426
1353,3.4787958990628343
1354,3.464893622937656
1355,3.4634805652134015
1356,3.461323059071428
1357,3.4465566984448075
1358,3.4392831354131133
1359,3.433809749310704
1360,3.4310742538659555
1361,3.4277593998888922
1362,3.423339150782362
1363,3.41540573512494
1364,3.415334805234877
1365,3.3959293707656046
1366,3.3938637010257886
1367,3.3885657037254657
1368,3.387464034696757
1369,3.384482259018547
1370,3.3844003345839595
1371,3.3804159300502477
1372,3.378845572610971
1373,3.3748732376513324
1374,3.371016948220415
1375,3.3706062546979503
1376,3.368672452837823
1377,3.3674196262632625
1378,3.3672144356588447
1379,3.3580510345027172
1380,3.3536020249925
1381,3.348790523813806
1382,3.342035689874397
1383,3.3295544945275157
1384,3.3295544945275157
1385,3.3289937137189214
1386,3.3289937137189214
1387,3.3239872786432
1388,3.3213092391537207
1389,3.31317908993331
1390,3.312888290652002
1391,3.3094618071385615
1392,3.3094618071385615
1393,3.303357228031214
1394,3.3021728742424115
1395,3.3016121553080873
1396,3.3016121553080873
1397,3.2975211344784325
1398,3.293664942213063
1399,3.2893874725010153
1400,3.288438019058495
1401,3.2858380814029258
1402,3.2858380814029258
1403,3.282689737007258
1404,3.282689737007258
1405,3.2823789277197553
1406,3.2823323667564015
1407,3.280928509136076
1408,3.2803709666983667
1409,3.2733285484995807
1410,3.2733285484995807
1411,3.263060130898573
1412,3.2609878925604296
1413,3.254240414601412
1414,3.2475548061087296
1415,3.243934249474593
1416,3.2415653717704433
1417,3.2327940746255366
1418,3.231657595817767
1419,3.231480515548931
1420,3.216831391239646
1421,3.215323386357197
1422,3.2108737934334486
1423,3.2042140080936012
1424,3.2032654876263003
1425,3.2032654876263003
1426,3.191343478149281
1427,3.1884033651406463
1428,3.1881945153254225
1429,3.18464466927521
1430,3.18464466927521
1431,3.1776096475785263
1432,3.1748172508666057
1433,3.17065292840136
1434,3.1608607955793935
1435,3.1578756462405715
1436,3.1522075879061577
1437,3.1510123862226296
1438,3.1471735676315045
1439,3.1435610764035613
1440,3.1435610764035613
1441,3.141354332330315
1442,3.1279497273505616
1443,3.1274586534043856
1444,3.1097389778402103
1445,3.1094741231918492
1446,3.0913640653087753
1447,3.080790089415934
1448,3.0785112688870346
1449,3.0772596845760245
1450,3.0768107158969626
1451,3.076588868698268
1452,3.068967620780561
1453,3.0686929308871624
1454,3.066498349881364
1455,3.066498349881364
1456,3.066219517657487
1457,3.066095657287227
1458,3.060440149941357
1459,3.0545850048496455
1460,3.0545850048496455
1461,3.0498066975592617
1462,3.041723723886484
1463,3.041723723886484
1464,3.0376428936194455
1465,3.0376428936194455
1466,3.0329328808086955
1467,3.0329328808086955
1468,3.029396170838027
1469,3.029396170838027
1470,3.008399051612103
1471,3.007560180603473
1472,3.0021830421840643
1473,2.996487276618774
1474,2.9961047435300503
1475,2.9881386453328336
1476,2.9881386453328336
1477,2.9862751193779196
1478,2.983336702528307
1479,2.9809337536775766
1480,2.9809337536775766
1481,2.976493601173203
1482,2.9701315223987854
1483,2.9688669471632916
1484,2.9672501942145386
1485,2.9666729565554237
1486,2.96620212242613
1487,2.9651920489958816
1488,2.9515667493901283
1489,2.9515667493901283
1490,2.938852644673025
1491,2.938824305060407
1492,2.938824305060407
1493,2.9266688276136517
1494,2.926251932544924
1495,2.925226557788958
1496,2.921548472749579
1497,2.921548472749579
1498,2.921451528515209
1499,2.913388108728063
1500,2.9080284535447745
1501,2.90705334782199
1502,2.906615933130774
1503,2.8862580274580134
1504,2.8810900863632254
1505,2.8742349210422558
1506,2.8742349210422558
1507,2.8703122260609084
1508,2.8684632038767304
1509,2.8615209754601203
1510,2.858104075881126
1511,2.855204366351472
1512,2.8535805654162876
1513,2.851549812490332
1514,2.8496768289870116
1515,2.8489397172709885
1516,2.848625957549472
1517,2.835176351963191
1518,2.835176351963191
1519,2.8340361507221234
1520,2.8329404662444397
1521,2.8329404662444397
1522,2.8251341949782547
1523,2.820678612339176
1524,2.8179194694381793
1525,2.8120729605738117
1526,2.810417420807619
1527,2.8091500252264767
1528,2.807629398772329
1529,2.807629398772329
1530,2.797216208962333
1531,2.7935723366508274
1532,2.774104713237287
1533,2.7582530166791677
1534,2.7481300267021194
1535,2.7470746777005375
1536,2.7387291719685254
1537,2.7303058161018066
1538,2.720169774742467
1539,2.7114742135867753
1540,2.710551244044349
1541,2.705667111016444
1542,2.7031706549157697
1543,2.6941226217446723
1544,2.692108495332864
1545,2.692108495332864
1546,2.691315902015832
1547,2.6911040454766635
1548,2.687879601745808
1549,2.687879601745808
1550,2.669894650741516
1551,2.6691030621155756
1552,2.6691030621155756
1553,2.6674651849176962
1554,2.666269941513077
1555,2.6548499116403494
1556,2.6468663345747148
1557,2.6321892515241228
1558,2.630909325740819
1559,2.6266817045644473
1560,2.6240990807134836
1561,2.616387504895182
1562,2.6154048613296204
1563,2.6147313056862975
1564,2.6147313056862975
1565,2.611995558206785
1566,2.611995558206785
1567,2.6116500163795724
1568,2.611006075988613
1569,2.611006075988613
1570,2.607088002751597
1571,2.6018093039431194
1572,2.6013220929649528
1573,2.6002639574450144
1574,2.6001040588953215
1575,2.5944312333024966
1576,2.591317570946991
1577,2.5909200204240355
1578,2.5909200204240355
1579,2.5902039828351646
1580,2.590005243776378
1581,2.590005243776378
1582,2.58895933325253
1583,2.5828980884648134
1584,2.581700967936739
1585,2.5803557236196633
1586,2.5798420247201075
1587,2.5696279210134927
1588,2.562759297177676
1589,2.557434096850978
1590,2.5511526337703936
1591,2.546272270119692
1592,2.5435888507036886
1593,2.5431743662379627
1594,2.5406914090566826
1595,2.5394059091559438
1596,2.5394059091559438
1597,2.536137093616349
1598,2.5272972343942404
1599,2.52150055113452
1600,2.5185893263833696
1601,2.5185893263833696
1602,2.5155254177233024
1603,2.5155254177233024
1604,2.5149101729327277
1605,2.5143189509955985
1606,2.5117451444737178
1607,2.508979018387177
1608,2.508667324717444
1609,2.508667324717444
1610,2.5072604752519703
1611,2.5052149934565286
1612,2.5041663570856025
1613,2.497562774475455
1614,2.497193602844783
1615,2.4964462590035854
1616,2.494703258236536
1617,2.493825674931712
1618,2.4937579497545057
1619,2.490561502401336
1620,2.4873582109744237
1621,2.486622170948947
1622,2.4864408460172096
1623,2.4801798502115484
1624,2.472949016398544
1625,2.4640234489459845
1626,2.460358365982126
1627,2.4576566457281306
1628,2.4507618893213325
1629,2.4507618893213325
1630,2.4437599028279906
1631,2.436792973767407
1632,2.4342493261157774
1633,2.432491084456898
1634,2.4320096446753316
1635,2.4286892144356043
1636,2.4265746845123637
1637,2.423993845433769
1638,2.423993845433769
1639,2.4183876042678047
1640,2.4172682834659334
1641,2.416506326546816
1642,2.416506326546816
1643,2.404828542034125
1644,2.3963865701394598
1645,2.395853552567163
1646,2.394986800496211
1647,2.394986800496211
1648,2.390846609390873
1649,2.3904422878518687
1650,2.3899522205543757
1651,2.383398556864613
1652,2.382006800392988
1653,2.382006800392988
1654,2.380768236911521
1655,2.377221488518994
1656,2.376747119960461
1657,2.375315576114696
1658,2.375315576114696
1659,2.3714044353613186
1660,2.3646843504634654
1661,2.3609806404846596
1662,2.3531371858283547
1663,2.3530919083993127
1664,2.3530919083993127
1665,2.351165463838344
1666,2.3418268327168037
1667,2.3389567350604943
1668,2.338046548499463
1669,2.3377298610022788
1670,2.3366038713287867
1671,2.3313656862904493
1672,2.3313656862904493
1673,2.3296046874910115
1674,2.3281827889391535
1675,2.320733685863738
1676,2.314200096465151
1677,2.3120378090044196
1678,2.3012402527989004
1679,2.278335780435118
1680,2.27206662079916
1681,2.2681130725967797
1682,2.2656940220281276
1683,2.2632119878420704
1684,2.2598756070925976
1685,2.2528992517888256
1686,2.251443164968064
1687,2.2476723369078138
1688,2.247335828039992
1689,2.247041427956304
1690,2.244478138717316
1691,2.2432617658700447
1692,2.238360702699018
1693,2.2339567309006934
1694,2.2329712738391283
1695,2.2325545748950204
1696,2.23137847475311
1697,2.231320833331981
1698,2.227507782061838
1699,2.2163308697559336
1700,2.2162760952563434
1701,2.2095065796065367
1702,2.204590070001836
1703,2.2002700937841313
1704,2.1935012141131893
1705,2.192513204103173
1706,2.192513204103173
1707,2.190952993698731
1708,2.190952993698731
1709,2.189043871544673
1710,2.186623185986041
1711,2.183006956979585
1712,2.183006956979585
1713,2.1820799073876564
1714,2.160323451215447
1715,2.1566283707272103
1716,2.1556827660675397
1717,2.153879191191108
1718,2.153879191191108
1719,2.150260942954347
1720,2.150260942954347
1721,2.145101261470701
1722,2.142755043916577
1723,2.137470872835797
1724,2.135363205753287
1725,2.135339328193228
1726,2.131693435681431
1727,2.131693435681431
1728,2.123412457904354
1729,2.1138274375087125
1730,2.1138274375087125
1731,2.1133404963476212
1732,2.110728570603252
1733,2.102560587183925
1734,2.0993102672130224
1735,2.0993102672130224
1736,2.094822630023845
1737,2.0906656343516765
1738,2.0894303840231125
1739,2.088262985876886
1740,2.088262985876886
1741,2.0867748663699284
1742,2.0866102106382693
1743,2.0828997858285305
1744,2.0828997858285305
1745,2.078360154981217
1746,2.078360154981217
1747,2.0780364415332975
1748,2.073094391988064
1749,2.0730124959054996
1750,2.0730124959054996
1751,2.0706498354217096
1752,2.066179598798507
1753,2.065126408484573
1754,2.0567974531743376
1755,2.0542203724019275
1756,2.0494785318046596
1757,2.046282333077811
1758,2.046282333077811
1759,2.0447303221996482
1760,2.043029574597194
1761,2.0308755269958314
1762,2.029220065829376
1763,2.0251374299566893
1764,2.0251374299566893
1765,2.0250613198695944
1766,2.0212353888795453
1767,2.0212353888795453
1768,2.021051371635011
1769,2.021051371635011
1770,2.0123307247449667
1771,2.0123307247449667
1772,2.0043369526482233
1773,1.9997022429977707
1774,1.9996179454546623
1775,1.99043977520547
1776,1.99043977520547
1777,1.984993930300205
1778,1.9794168497355589
1779,1.9721016448745121
1780,1.9674499598074173
1781,1.9666953753977163
1782,1.9649634408302217
1783,1.9649634408302217
1784,1.9643361962988108
1785,1.9636384790817603
1786,1.9636384790817603
1787,1.9584137636018286
1788,1.9584137636018286
1789,1.9573484667109584
1790,1.955993091882995
1791,1.955097726982567
1792,1.9516760001354854
1793,1.9450307623406065
1794,1.9446710929433006
1795,1.9416416915624288
1796,1.9387283595413844
1797,1.93512436457493
1798,1.93512436457493
1799,1.9297540666190245
1800,1.9275839760842621
1801,1.926886015929239
1802,1.9224408450658859
1803,1.9224408450658859
1804,1.9211937981669966
1805,1.9211937981669966
1806,1.9199691410056607
1807,1.9199691410056607
1808,1.9169037646255918
1809,1.9142588935238893
1810,1.9128871920209964
1811,1.912080069987608
1812,1.912080069987608
1813,1.9111184628009248
1814,1.9111184628009248
1815,1.9074901180390966
1816,1.906955831581344
1817,1.9062435041436785
1818,1.9062435041436785
1819,1.9028981173447297
1820,1.9027565987078627
1821,1.901197947200403
1822,1.8973285145756713
1823,1.8949820284122327
1824,1.8949820284122327
1825,1.8931198669467855
1826,1.884133332530115
1827,1.884133332530115
1828,1.8767350074075948
1829,1.8767350074075948
1830,1.8697704877466188
1831,1.8679022249350303
1832,1.8664353864321905
1833,1.8656872569216878
1834,1.8648984916642732
1835,1.8620037730223797
1836,1.8611554069477698
1837,1.8611554069477698
1838,1.8603875594176895
1839,1.8598849041592798
1840,1.8598849041592798
1841,1.8552736344174394
1842,1.8552736344174394
1843,1.8546066466454252
1844,1.8546066466454252
1845,1.8519398703757786
1846,1.8519398703757786
1847,1.8378563251327829
1848,1.8359956432994817
1849,1.8351788737283945
1850,1.8346594963322824
1851,1.8329830193776382
1852,1.832014068494716
1853,1.831817452549055
1854,1.830433915222798
1855,1.8253733396306009
1856,1.8200995562472462
1857,1.8200995562472462
1858,1.8196038711863527
1859,1.8196038711863527
1860,1.8134808399419273
1861,1.8031559995608888
1862,1.8025869751268084
1863,1.8025869751268084
1864,1.8008910564908367
1865,1.8008910564908367
1866,1.8006422633679229
1867,1.7945608943995228
1868,1.7917102303649532
1869,1.7917102303649532
1870,1.7912757232053371
1871,1.7887992934892027
1872,1.7887992934892027
1873,1.7878157133745773
1874,1.7766224193864748
1875,1.7723744766327563
1876,1.7718137547936335
1877,1.7704056235995322
1878,1.7685384320674244
1879,1.7675397994741022
1880,1.7675397994741022
1881,1.7643579031096612
1882,1.745650431419468
1883,1.7442923486547866
1884,1.7409805555639455
1885,1.737728692802702
1886,1.735301839973502
1887,1.735301839973502
1888,1.734536226595318
1889,1.734416759051691
1890,1.7325335168636284
1891,1.7250699518503256
1892,1.7231013140379885
1893,1.7216936301984156
1894,1.7106026953649631
1895,1.7088225838341313
1896,1.7088225838341313
1897,1.7069774738077286
1898,1.705929562491754
1899,1.705929562491754
1900,1.7056167176145045
1901,1.7049147620208112
1902,1.7042184257122157
1903,1.7042184257122157
1904,1.7040784416819859
1905,1.7007279233138035
1906,1.696528435351251
1907,1.696528435351251
1908,1.6964658044526773
1909,1.6929827758776401
1910,1.6903350149252456
1911,1.686884569066086
1912,1.683614008272901
1913,1.683614008272901
1914,1.683477825005981
1915,1.678324643526562
1916,1.6782716998419418
1917,1.6777046493614995
1918,1.6741343992276887
1919,1.674010479570536
1920,1.6658782677925221
1921,1.6658782677925221
1922,1.6614310711316653
1923,1.6614310711316653
1924,1.6589191796778122
1925,1.6486705729883915
1926,1.6471048900522605
1927,1.6471048900522605
1928,1.643415475763053
1929,1.643415475763053
1930,1.6429128678011966
1931,1.6389483474614797
1932,1.638823081109299
1933,1.638823081109299
1934,1.6378612860144994
1935,1.6361729665223712
1936,1.6361729665223712
1937,1.6361401445085222
1938,1.63578851324025
1939,1.634727096624179
1940,1.634727096624179
1941,1.631937540392916
1942,1.6316452898092948
1943,1.629743727999851
1944,1.6284863783726131
1945,1.6284863783726131
1946,1.6268678710163704
1947,1.6247472309555768
1948,1.6246122889033932
1949,1.623505956791775
1950,1.6216875167077456
1951,1.6198958133400907
1952,1.6185383403573466
1953,1.615382967844145
1954,1.6151729601966032
1955,1.6151729601966032
1956,1.6143389925380365
1957,1.613825111963039
1958,1.613825111963039
1959,1.6113002793632185
1960,1.6113002793632185
1961,1.6099188293420312
1962,1.6081037784340548
1963,1.6025564410937916
1964,1.6025564410937916
1965,1.5957326419661342
1966,1.5947886278696726
1967,1.590496170841683
1968,1.5899965661897881
1969,1.589682286815783
1970,1.5866923028612934
1971,1.5771283663203683
1972,1.5759385505520689
1973,1.573335132848663
1974,1.5719602195697007
1975,1.5625619573213279
1976,1.5521626581526538
1977,1.5419849329969944
1978,1.5419849329969944
1979,1.534478015758951
1980,1.5344190775886883
1981,1.5315122074903116
1982,1.5313352888941139
1983,1.5299777293498318
1984,1.5273851431169423
1985,1.5273851431169423
1986,1.520497580845775
1987,1.5157829863872048
1988,1.5061269471956813
1989,1.5022873935758752
1990,1.5009390831289025
1991,1.4948904485151218
1992,1.4900489212240828
1993,1.4900489212240828
1994,1.4876646412148404
1995,1.4864293071872512
1996,1.48478090776689
1997,1.4843604909353616
1998,1.483915361730407
1999,1.481303282564884
2000,1.481303282564884
2001,1.4783601232248282
2002,1.475991267927613
2003,1.475991267927613
2004,1.4749952907928687
2005,1.4731308952102742
2006,1.4731308952102742
2007,1.472062102311165
2008,1.4719923489773747
2009,1.464580747326638
2010,1.4622347128017468
2011,1.4607497077293867
2012,1.4580420591653156
2013,1.4579640675655081
2014,1.4579640675655081
2015,1.4551366678813515
2016,1.4549164258061233
2017,1.4549164258061233
2018,1.4519331956730752
2019,1.4511371110328697
2020,1.44852374526309
2021,1.44852374526309
2022,1.4466466824915358
2023,1.4466466824915358
2024,1.442605774706933
2025,1.442605774706933
2026,1.4410355219523714
2027,1.4409145153413347
2028,1.4386628311688718
2029,1.433469949949417
2030,1.4300732634923525
2031,1.4211604494384096
2032,1.4211604494384096
2033,1.4186641406284626
2034,1.4186641406284626
2035,1.4180475275009308
2036,1.4127170855348938
2037,1.4127170855348938
2038,1.4087371188668776
2039,1.407833348688276
2040,1.407833348688276
2041,1.4064689907926673
2042,1.4043634860014245
2043,1.401056075721466
2044,1.3968393055590314
2045,1.3968393055590314
2046,1.3954410674880728
2047,1.3907491925085902
2048,1.3877651192265015
2049,1.386671799313256
2050,1.3859970951724478
2051,1.3855824160282015
2052,1.3846001654314355
2053,1.3820354684164677
2054,1.3764086560429625
2055,1.37386786746088
2056,1.3666107239556773
2057,1.3665462467385572
2058,1.3637171310727734
2059,1.3575672185324417
2060,1.3575672185324417
2061,1.3534756429787085
2062,1.3466337686922036
2063,1.3466337686922036
2064,1.3447261704842957
2065,1.3441870104294178
2066,1.338514458873179
2067,1.3279431391314158
2068,1.3268544375523497
2069,1.3266015706944618
2070,1.3248806058535936
2071,1.323203858815003
2072,1.3188522347416025
2073,1.3178063727449498
2074,1.3143693600225816
2075,1.3143693600225816
2076,1.3127478737728187
2077,1.3106270438585823
2078,1.303457945953833
2079,1.294916969920388
2080,1.2941599803450115
2081,1.2927396382217322
2082,1.2927396382217322
2083,1.2894359636782455
2084,1.2894359636782455
2085,1.285716973049042
2086,1.2852871533000336
2087,1.2843132050098776
2088,1.280759526074718
2089,1.280759526074718
2090,1.2776958777779497
2091,1.2705369300924545
2092,1.266956660259808
2093,1.2629174673645118
2094,1.2629174673645118
2095,1.2608036384131678
2096,1.2608036384131678
2097,1.2595534323109328
2098,1.255778383708485
2099,1.255778383708485
2100,1.2529500525915098
2101,1.2520377487063419
2102,1.2520377487063419
2103,1.2517912537110223
2104,1.2517912537110223
2105,1.243653174018525
2106,1.2428066094190706
2107,1.2359350564812581
2108,1.2342708879001731
2109,1.2340357637220913
2110,1.2339981298091751
2111,1.2333527665105286
2112,1.2333527665105286
2113,1.2270726093894853
2114,1.2245940876491272
2115,1.2217407222313157
2116,1.2194917403912204
2117,1.2185777529314192
2118,1.21689419889345
2119,1.2139328480228062
2120,1.2121458906266145
2121,1.2092451307302423
2122,1.2042004922119045
2123,1.1993516441713334
2124,1.180105853955332
2125,1.180105853955332
2126,1.1788667653043396
2127,1.1769743076681431
2128,1.1708508774480053
2129,1.1701771898011482
2130,1.1701771898011482
2131,1.1663965736132433
2132,1.1644167381851735
2133,1.1628507309864373
2134,1.1586508446138692
2135,1.1568401591218451
2136,1.1445614602326808
2137,1.1423210271536293
2138,1.1423210271536293
2139,1.1397588909690655
2140,1.1397588909690655
2141,1.138881196329013
2142,1.1341708405941
2143,1.1339103061445346
2144,1.1330269508022939
2145,1.132781876740113
2146,1.129958207708344
2147,1.129958207708344
2148,1.1295762335164934
2149,1.1171861791025604
2150,1.1145178119324257
2151,1.1133921840587868
2152,1.1131964672999108
2153,1.111982432844243
2154,1.111772345177763
2155,1.111772345177763
2156,1.110897636337871
2157,1.1036507807079636
2158,1.1015129563058332
2159,1.0898908403167176
2160,1.0894681749179633
2161,1.086298035920919
2162,1.086298035920919
2163,1.0849946611682777
2164,1.0849946611682777
2165,1.0835502391172243
2166,1.0812037962142325
2167,1.0742852494678168
2168,1.0736476317658292
2169,1.0723134763423294
2170,1.0704068604664372
2171,1.0704068604664372
2172,1.0696457668719563
2173,1.0669945516061994
2174,1.0618742304372497
2175,1.060267982899612
2176,1.060267982899612
2177,1.057500852171959
2178,1.049739571989813
2179,1.049420048521903
2180,1.0488202056771805
2181,1.0463015050842361
2182,1.0439489026432507
2183,1.041155648220318
2184,1.041155648220318
2185,1.0406030858761317
2186,1.0406030858761317
2187,1.0389563622669067
2188,1.0383335854143518
2189,1.0354846800853137
2190,1.0354846800853137
2191,1.0296667263788686
2192,1.0296667263788686
2193,1.0296667263788686
2194,1.0293686829938058
2195,1.0237589618685088
2196,1.023268151709997
2197,1.0217634698572609
2198,1.0217634698572609
2199,1.020263021005504
2200,1.008375512628425
2201,1.008375512628425
2202,1.0079613053942422
2203,1.0079613053942422
2204,1.0063209746732251
2205,1.003586408786609
2206,0.999281112306988
2207,0.997457526944652
2208,0.997457526944652
2209,0.9972611841893175
2210,0.9954889534438813
2211,0.9954889534438813
2212,0.9948440598829542
2213,0.9948440598829542
2214,0.9919618189834616
2215,0.9903145426615891
2216,0.9868580540584494
2217,0.9868580540584494
2218,0.9768671690770275
2219,0.9757274234950588
2220,0.9757274234950588
2221,0.9748845303314105
2222,0.9673988892532693
2223,0.9572624634162202
2224,0.9501526856026641
2225,0.9501526856026641
2226,0.9488161626273662
2227,0.9485104755808758
2228,0.9485104755808758
2229,0.9474233645040241
2230,0.9445988097827288
2231,0.9445974085725207
2232,0.9445974085725207
2233,0.9435471114994056
2234,0.9423964657114023
2235,0.941546371789826
2236,0.9342614560168014
2237,0.9342614560168014
2238,0.9337000970651355
2239,0.9337000970651355
2240,0.9319454603582298
2241,0.927572817095603
2242,0.9247034501732654
2243,0.9247034501732654
2244,0.9243368285099339
2245,0.9239952707559548
2246,0.9232441258559959
2247,0.9232441258559959
2248,0.9221194842686244
2249,0.9212311167482831
2250,0.9203382956756795
2251,0.9193381671423976
2252,0.919144764444166
2253,0.9155918293730453
2254,0.9145073669630448
2255,0.9145073669630448
2256,0.9144440247817538
2257,0.9132369161661398
2258,0.913140038527948
2259,0.90707212146077
2260,0.90707212146077
2261,0.9060912989979577
2262,0.9060912989979577
2263,0.905684173059639
2264,0.9044196918448792
2265,0.9043086723673499
2266,0.904224624910522
2267,0.9024101232111524
2268,0.9010865000737223
2269,0.8944686628878272
2270,0.8935919337900107
2271,0.8904034978265069
2272,0.8875564196333185
2273,0.8875564196333185
2274,0.884225286141345
2275,0.8800052584552545
2276,0.8673853660237741
2277,0.8669403324636273
2278,0.8625802018926935
2279,0.8619793055463622
2280,0.8571809353792174
2281,0.8521010115622032
2282,0.8521010115622032
2283,0.8492400159335287
2284,0.8475200898644452
2285,0.8421062567454369
2286,0.8403264130737487
2287,0.8403264130737487
2288,0.8399255756964125
2289,0.8332713594399004
2290,0.8313584015333793
2291,0.8306665609408712
2292,0.8306665609408712
2293,0.8287948400609658
2294,0.8287948400609658
2295,0.8282498312925748
2296,0.8282498312925748
2297,0.8272950106146784
2298,0.8196074549766981
2299,0.8196074549766981
2300,0.8164006659470382
2301,0.8164006659470382
2302,0.8153477494179198
2303,0.8148524733121638
2304,0.8147267087106492
2305,0.8144883284806101
2306,0.8142263737305511
2307,0.8131329981716614
2308,0.8097343914211513
2309,0.8074299353037794
2310,0.8036329700022846
2311,0.8034149239066193
2312,0.8018321118738777
2313,0.8017814382458555
2314,0.8017814382458555
2315,0.8001828592410435
2316,0.8001828592410435
2317,0.7976903283172986
2318,0.7976903283172986
2319,0.7974357233259637
2320,0.7974357233259637
2321,0.7937147239087446
2322,0.7910992556473622
2323,0.7892522124809166
2324,0.7892522124809166
2325,0.7829460344947872
2326,0.7809709004956767
2327,0.7809709004956767
2328,0.7808624978505004
2329,0.7786360387504575
2330,0.7786360387504575
2331,0.7693565263044803
2332,0.7693565263044803
2333,0.7662480395241887
2334,0.7655575150338192
2335,0.7648766737418868
2336,0.7648320308464355
2337,0.7617176750894673
2338,0.7593510970954209
2339,0.7581022469428836
2340,0.7565322191512053
2341,0.7528144518739379
2342,0.7520001849670758
2343,0.7517629770180265
2344,0.7491924406423203
2345,0.7481423780795713
2346,0.7481423780795713
2347,0.7481203547876121
2348,0.7481203547876121
2349,0.7457765087569597
2350,0.7430083748889479
2351,0.7430083748889479
2352,0.7407082051947156
2353,0.7393234892703615
2354,0.7365534433028319
2355,0.7365534433028319
2356,0.7326865111841743
2357,0.7317624245063988
2358,0.7317624245063988
2359,0.7307336756273398
2360,0.7307336756273398
2361,0.7264980160415171
2362,0.726057754317397
2363,0.7221150105578352
2364,0.7217941950356603
2365,0.7197491851053166
2366,0.7197491851053166
2367,0.7193079001941637
2368,0.7193079001941637
2369,0.7155071525473418
2370,0.7145560803701841
2371,0.7096672392165461
2372,0.7090259305226381
2373,0.708595646390022
2374,0.7038681909443297
2375,0.7038681909443297
2376,0.7011101379606118
2377,0.7011101379606118
2378,0.7007683544394758
2379,0.6985595217164017
2380,0.6937168165767684
2381,0.6937168165767684
2382,0.6886242780943987
2383,0.6872770659789897
2384,0.6860563505307432
2385,0.6860563505307432
2386,0.6851874903732302
2387,0.6845510462397306
2388,0.6845510462397306
2389,0.6843268410466841
2390,0.6805321688382667
2391,0.6781435760986859
2392,0.6705216768567702
2393,0.6678225531265164
2394,0.6678225531265164
2395,0.6677004072583468
2396,0.6672720805895082
2397,0.6665862239997238
2398,0.6665862239997238
2399,0.6637764256950224
2400,0.6625589217594036
2401,0.6611340095704412
2402,0.6611340095704412
2403,0.660394314132334
2404,0.6581772458202989
2405,0.6577970225486341
2406,0.6577970225486341
2407,0.653224422902367
2408,0.6531478017675857
2409,0.6518622750328139
2410,0.6428282941554841
2411,0.6423862186052524
2412,0.6423862186052524
2413,0.6344770089220142
2414,0.6344770089220142
2415,0.6336306967622939
2416,0.6324699122720195
2417,0.6324699122720195
2418,0.630501454954101
2419,0.630501454954101
2420,0.6271784317409137
2421,0.6262011002141915
2422,0.6230822220198178
2423,0.6230822220198178
2424,0.6228284112618913
2425,0.6228284112618913
2426,0.620603089298885
2427,0.6203046992544269
2428,0.6173544603623564
2429,0.6173544603623564
2430,0.6139285696349853
2431,0.6136482152523342
2432,0.6046456173146578
2433,0.600799946060243
2434,0.6006090765156095
2435,0.6006090765156095
2436,0.5999539957807328
2437,0.5988504076465039
2438,0.5986365477035405
2439,0.598542115649729
2440,0.598542115649729
2441,0.5974853519803587
2442,0.5974853519803587
2443,0.5935503917553819
2444,0.5876975266528458
2445,0.5876975266528458
2446,0.5863808813848663
2447,0.5855069766663777
2448,0.5849433668371541
2449,0.5845475993658459
2450,0.5801179374009198
2451,0.5770781135999038
2452,0.5770781135999038
2453,0.5756491089188485
2454,0.5730916238827968
2455,0.5705532897149487
2456,0.5705532897149487
2457,0.5624848879417862
2458,0.5604525719794372
2459,0.5604525719794372
2460,0.5559886481590735
2461,0.5548526264306215
2462,0.552733324020546
2463,0.5517426939590762
2464,0.5517426939590762
2465,0.5498997454518499
2466,0.5475843529063267
2467,0.5475843529063267
2468,0.5470822390454982
2469,0.5455347878320663
2470,0.5430757326461696
2471,0.5428435574153415
2472,0.5417982745317422
2473,0.5401760144888592
2474,0.5390012256229504
2475,0.5347104825301618
2476,0.5347104825301618
2477,0.5346779974250481
2478,0.5346779974250481
2479,0.5337880226176336
2480,0.5245335229812318
2481,0.5217444630970093
2482,0.5217444630970093
2483,0.521615028747927
2484,0.521615028747927
2485,0.5187139124413561
2486,0.5185786699327916
2487,0.5181460733540341
2488,0.5170433835972653
2489,0.5170433835972653
2490,0.5131295899522849
2491,0.5131295899522849
2492,0.5107280943201091
2493,0.5058531973992084
2494,0.5053700734973073
2495,0.5053700734973073
2496,0.5047871810382085
2497,0.5040934387737843
2498,0.5027897762147214
2499,0.5024369157842357
2500,0.49965711319678796
2501,0.4980665231600587
2502,0.4980665231600587
2503,0.4965515703861339
2504,0.4957495786684817
2505,0.4957495786684817
2506,0.49324348617450775
2507,0.49275471902655915
2508,0.49203933992205445
2509,0.49148245753629094
2510,0.4903210587647564
2511,0.4903210587647564
2512,0.4885389735483596
2513,0.48694602344362015
2514,0.48694602344362015
2515,0.48615160626578513
2516,0.4826565380363191
2517,0.48222157558707784
2518,0.48222157558707784
2519,0.48210891918041787
2520,0.48210891918041787
2521,0.4800998643012123
2522,0.4800998643012123
2523,0.479545823960779
2524,0.479545823960779
2525,0.47864699739978767
2526,0.47864699739978767
2527,0.4768423716777097
2528,0.4737235577496139
2529,0.4734249613206322
2530,0.4711927510356401
2531,0.4691585504144397
2532,0.4646146718860518
2533,0.4611739874307015
2534,0.4611739874307015
2535,0.4596482655986116
2536,0.4596482655986116
2537,0.4592881989887309
2538,0.4592881989887309
2539,0.4591893011186102
2540,0.4582315820523931
2541,0.4582315820523931
