,error
422,0.0
423,0.0
424,0.009623737171537675
425,0.009623737171537675
426,1.8741462694222117
427,0.27265074507525777
428,22.694505913180073
429,0.0
430,0.0
431,0.017323340032719035
432,0.017323340032719035
433,0.026648432344191734
434,0.0303880233811041
435,0.0426104517146969
436,0.04718572497048006
437,0.03225535266170108
438,0.020211088461069154
439,0.04876653615658653
440,0.025099208956520215
441,0.020036959439994992
442,0.04660196289491451
443,0.308671222588872
444,0.028723716357787227
445,2.807629398772329
446,0.0
447,0.0
448,0.13859478226326283
449,0.13859478226326283
450,0.13859478226326283
451,4.6648809712702795
452,0.552733324020546
453,1.2608036384131678
454,0.0
455,0.0367061292562533
456,2.2539446555294416
457,1.2852710285770625
458,0.18208151221451338
459,0.18631728189727828
460,0.1253684365134365
461,2.493209388488011
462,1.7887992934892027
463,0.0
464,0.0
465,0.8608153932835062
466,2.300971529357775
467,1.1367885757950087
468,18.000495701304125
469,12.587726009221756
470,11.983930360472872
471,0.27317509774920284
472,0.7856882180891094
473,0.02897075013131018
474,0.0332402223348522
475,0.9363813023484842
476,8.273072657881688
477,0.04139959533804429
478,0.04139959533804429
479,0.9102456243224007
480,3.879509265947438
481,5.246827973861186
482,4.618085649233448
483,0.0
484,0.0
485,25.192498026039964
486,0.0
487,0.0
488,0.0
489,0.0
490,2.4089865107104487
491,0.10452323104609373
492,3.007560180603473
493,4.146580494219293
494,0.012899650685376468
495,0.0
496,0.0
497,3.917390855767912
498,0.6173544603623564
499,0.6262011002141915
500,3.413354411854407
501,0.13794285041844473
502,1.6198958133400907
503,14.510783184021715
504,0.1467692986761887
505,22.30912812321705
506,6.176790515111445
507,3.5500640435927675
508,1.3128545659176207
509,6.968817107829248
510,0.0
511,0.0
512,3.456837779648919
513,1.9123483021228613
514,0.0
515,0.16689046188308293
516,0.0
517,0.16689046188308293
518,0.16689046188308293
519,0.19459337069009486
520,0.19459337069009486
521,0.19125756211688302
522,0.19125756211688302
523,0.16192603678947373
524,0.16192603678947373
525,0.04032683715364258
526,0.04032683715364258
527,0.18041325770641578
528,0.18041325770641578
529,0.12620076514951387
530,0.12620076514951387
531,0.19509650712061072
532,0.19509650712061072
533,0.1658015434395869
534,0.1658015434395869
535,0.1393741286666664
536,0.1393741286666664
537,0.1413495642155833
538,0.1413495642155833
539,0.06595212445680466
540,0.06595212445680466
541,0.2925584090281438
542,2.3246874443857135
543,2.950001551208047
544,0.0
545,0.0
546,0.9083004128044557
547,0.8289070995169863
548,0.20176372877943677
549,2.4095501546907943
550,0.14779737926045264
551,7.542509393027912
552,2.9881386453328336
553,0.282652110883954
554,21.29445406409478
555,21.21761227520789
556,21.220683999886358
557,21.244878652482374
558,21.1819725622184
559,30.252165128987382
560,0.7933475309691401
561,2.9758094999497646
562,18.830019222196153
563,0.8282498312925748
564,0.0
565,2.8340361507221234
566,4.608547787227451
567,0.17237494208855136
568,0.0
569,0.0
570,0.0
571,0.0
572,0.0
573,0.0
574,0.0
575,0.0
576,0.0
577,0.0
578,0.0
579,0.0
580,0.0
581,0.0
582,0.4044248338516544
583,0.18669768203069767
584,11.007857526715469
585,0.1502932807155749
586,2.602426390525558
587,2.615436336542922
588,2.609718601618323
589,8.387878113815956
590,0.5796712550754651
591,2.0634983484502367
592,0.1291830786216915
593,0.0
594,0.1291830786216915
595,0.1291830786216915
596,0.14580799129676575
597,3.7542127528160383
598,0.3089129422528958
599,0.0
600,0.9089882369817754
601,9.976219847524458
602,0.0
603,1.3874771455716286
604,0.3846872094353526
605,0.12912977721029814
606,0.0
607,0.0
608,0.03445678910778119
609,7.835665969292544
610,7.119560627643071
611,2.2671625978424177
612,11.725691695502691
613,11.728867453536722
614,0.5849433668371541
615,0.1467692986761887
616,0.0
617,4.728431428613927
618,4.702977013014349
619,0.280755927932064
620,10.283366225214936
621,1.270466623308351
622,0.8287948400609658
623,0.06545469004599663
624,0.19173534537723552
625,0.45255354042433876
626,0.0
627,0.0
628,0.0
629,0.8611030247673722
630,0.2413706630637379
631,0.2413706630637379
632,0.02497996138677097
633,0.051274488693217074
634,0.15653233172485484
635,3.305052432741074
636,14.522905056851052
637,32.08248460211455
638,0.08023724215298499
639,0.0961955843929711
640,6.294506938586404
641,1.3707532959990318
642,0.0
643,9.89617002149702
644,4.077734509378494
645,0.0
646,0.0
647,0.0
648,5.913369462877482
649,23.3647481381868
650,6.766930640234228
651,0.0
652,0.0
653,8.387878113815956
654,4.911341631995787
655,0.0
656,0.0
657,2.4071450608809397
658,0.0
659,0.16235528164921603
660,0.16235528164921603
661,0.2828263438373362
662,6.674056833401499
663,4.970717011590461
664,0.058334026634161665
665,0.12020789050417857
666,0.9207234348292626
667,0.14207114554620512
668,0.0
669,0.0
670,0.8064395757375669
671,0.09576890488106343
672,7.430523578478208
673,0.15688341495778074
674,5.025816477292662
675,2.1132008178564754
676,2.1242219267811864
677,2.13533934304974
678,2.125298255936796
679,2.109751274686807
680,2.1130517287806367
681,2.1164217615662655
682,2.126271112734707
683,2.118024423395574
684,2.125859211709999
685,2.127320211318401
686,2.1130865171725435
687,2.1142727705278364
688,2.111302431313165
689,2.1176475708274576
690,2.12413644054202
691,2.122470391373147
692,2.111992794138579
693,2.118681607654466
694,0.0772971967083811
695,0.07727105982220328
696,0.3647301877443885
697,0.0
698,0.013139285922618512
699,0.013139285922618512
700,0.013139285922618512
701,8.032144737421072
702,0.016828131946762467
703,0.0
704,0.0
705,0.04471100158159532
706,0.04471100158159532
707,0.17151160795077147
708,0.17151160795077147
709,0.05638116182334822
710,0.20011729100988931
711,0.0760672860846352
712,0.16157167793109972
713,0.11080815947073273
714,0.18371163008205357
715,2.7935723366508274
716,0.5499779396636749
717,1.8988745245550176
718,3.956177491112921
719,0.0
720,0.48210891918041787
721,0.12607120239299574
722,0.0
723,0.0
724,0.0
725,0.0
726,0.0
727,2.4949160503941465
728,0.2863798380880552
729,1.8196038711863527
730,4.921805086375497
731,0.0
732,1.3708727633306492
733,5.620129999629759
734,0.7895512440429836
735,17.953774443603635
736,5.870060701081047
737,2.7760779680402163
738,1.6889277684854995
739,1.1990803091978077
740,4.072675781265717
741,0.0
742,0.0
743,17.245731255303465
744,1.0496096017803276
745,1.3279431391314158
746,5.386069024230739
747,0.0
748,0.12144273689702724
749,0.6584674117758393
750,6.282587774801226
751,0.10013375683931108
752,0.0
753,2.745628271071614
754,11.711318796881027
755,0.14377594514217382
756,0.0
757,0.0
758,0.19942509617319354
759,1.5589278955112402
760,2.490561502401336
761,0.22219339584585407
762,0.0
763,1.5294550347550113
764,8.661917699895765
765,0.1763999156469137
766,0.5974539378733206
767,10.776781645146635
768,1.7407513900864884
769,9.372160022661875
770,5.043027907921196
771,6.565384801891134
772,6.578018818936802
773,0.2395387513644825
774,2.5155254177233024
775,0.8924584433392643
776,0.190159100877433
777,0.18369062076201234
778,0.16657341401477743
779,0.17779734330490965
780,0.19969925966867766
781,0.18468607832901512
782,0.12810727837430608
783,0.1461683783684049
784,6.666872345350433
785,9.877199987777015
786,9.877199987777015
787,9.877199987777015
788,0.06925050694944113
789,0.03237025982826516
790,0.03237025982826516
791,1.7643579031096612
792,11.437330039927154
793,15.557794458608736
794,0.0
795,0.0
796,0.6937168165767684
797,9.544768200405596
798,1.4409145153413347
799,0.0
800,6.676638689021676
801,0.19615022352931652
802,5.706868476079599
803,0.7430083748889479
804,2.380768236911521
805,0.0038818384204597346
806,0.0038818384204597346
807,5.190601330855886
808,0.0
809,0.0
810,0.06022771451165294
811,0.0
812,0.0
813,0.043950298272378785
814,0.0
815,0.043950298272378785
816,0.043950298272378785
817,0.0
818,0.0
819,0.10477222638896747
820,9.847863560925628
821,0.5622260455958685
822,1.9782203666023492
823,1.2340357637220913
824,0.5187139124413561
825,8.315866364019165
826,0.2151620480480335
827,1.243653174018525
828,7.096587664349859
829,0.05437143691933876
830,27.299806549701245
831,0.14243445216085834
832,3.4028902635560896
833,1.9636384790817603
834,0.4028901351032749
835,0.0
836,0.6271784317409137
837,0.0
838,0.09019521617921107
839,2.630909325740819
840,2.6331383358818337
841,4.71551579558491
842,0.623712750633268
843,0.08857863018649816
844,0.08857863018649816
845,3.216831391239646
846,1.172360849595362
847,8.158806768393006
848,3.3577339368816634
849,0.4461738221680316
850,1.4087371188668776
851,1.5594419618533748
852,0.47768117080618466
853,4.6102835293254545
854,0.0
855,10.462024539154763
856,2.921451528515209
857,1.8031559995608888
858,1.4229584204972139
859,2.503225402354956
860,6.707004400435851
861,0.11517630028353157
862,0.11517630028353157
863,0.0622262412617754
864,0.09803049003621311
865,6.29292135240243
866,0.0
867,0.0
868,0.1256537239688514
869,1.8314861230075312
870,10.46772942486293
871,8.635017570939665
872,1.787637634479716
873,3.6202900497378123
874,1.8664353864321905
875,1.2134185938184854
876,1.682024688533777
877,0.19175103056206438
878,2.2949980303499333
879,7.039903126674499
880,0.8018321118738777
881,0.0
882,20.036261717959654
883,2.9809337536775766
884,1.8767350074075948
885,0.0
886,0.0
887,0.2798161351103177
888,0.5501875381522079
889,6.849761665418082
890,1.5929044724164871
891,0.10452323104609373
892,0.0
893,0.0
894,0.5999539957807328
895,0.0
896,51.104041552476374
897,0.0
898,0.0
899,2.996487276618774
900,26.01072099832536
901,10.216829871803974
902,4.867387457899138
903,3.2574291099984816
904,0.26266231964343234
905,0.1493086436786658
906,4.545995675519344
907,9.561428267448418
908,8.160441110397267
909,5.1516659700009715
910,0.9212311167482831
911,0.5197413905411334
912,1.114461844131928
913,1.2069025302200505
914,0.14580799129676575
915,14.702062862657264
916,1.9969975684342038
917,5.103710033092914
918,0.7337604863931777
919,0.5559886481590735
920,8.363535889233233
921,3.0041161752215824
922,0.845028266291407
923,0.0
924,0.0
925,0.02516067832654885
926,0.02516067832654885
927,0.04958717999891579
928,0.13046163450139073
929,7.479635013213455
930,15.71193908952078
931,9.308004537365683
932,0.32511194363504203
933,4.2929590463381295
934,2.186623185986041
935,0.0
936,0.0
937,1.4098009712343575
938,0.11171308786387527
939,0.22688727984619012
940,18.791741602678947
941,0.2083004378517352
942,1.536082580975682
943,0.08844895503327639
944,0.397033173676556
945,15.304822111493625
946,0.18778815272264887
947,1.7049147620208112
948,1.706857685137623
949,1.5846122703737153
950,1.7065806986299994
951,1.7119897497914016
952,1.5651765723434365
953,1.580572239601932
954,1.6222743627466085
955,1.6965439521208603
956,1.6097337037069295
957,1.2894359636782455
958,0.0
959,0.0
960,0.034142316133237205
961,12.169225449290563
962,7.30519960744006
963,5.349514356179737
964,0.0
965,0.0
966,4.5453931845488915
967,5.898086665081603
968,11.5938495050323
969,3.384482259018547
970,0.04139959533804429
971,0.04139959533804429
972,0.6205692033788236
973,3.7387052354800123
974,0.8840785018892666
975,0.18198284550261665
976,0.0
977,0.18198284550261665
978,0.18198284550261665
979,1.7617677293813303
980,0.7910992556473622
981,0.5789160101945974
982,0.9474233645040241
983,0.10898701843171524
984,3.3006365626300607
985,3.3014662002684014
986,0.0
987,0.051358119630939315
988,0.051358119630939315
989,0.08990702628187684
990,0.10289847207033438
991,0.08034385738373954
992,0.2221763304635127
993,0.10735038421891714
994,0.03968725710114383
995,0.07908719622179054
996,11.218662230142256
997,0.4582315820523931
998,0.3443307806584453
999,0.1805422714637964
1000,2.6068559056208525
1001,0.6386061466082913
1002,0.07379590522972544
1003,0.0
1004,4.362246896224868
1005,12.755450425768336
1006,0.37465256711164946
1007,0.0
1008,0.0
1009,3.216831391239646
1010,1.9530635987898688
1011,0.0
1012,0.0
1013,0.10837204649732324
1014,9.83575930985222
1015,4.4268595825907315
1016,4.245559768803647
1017,10.56464720217863
1018,0.3050814625497342
1019,4.226787660347212
1020,0.07817496829733046
1021,0.07817496829733046
1022,3.613002246641887
1023,0.6619899711171588
1024,0.0
1025,17.989936043969116
1026,1.6247472309555768
1027,5.407451049007563
1028,1.2626154252058202
1029,3.1471735676315045
1030,15.14098537441922
1031,0.0
1032,2.643931828944055
1033,0.09211777261363459
1034,0.1710603543272278
1035,0.2686235506191354
1036,0.09126928758116704
1037,6.848650169500614
1038,0.1773526429158911
1039,2.382006800392988
1040,0.0
1041,6.074278275614282
1042,39.601073135343526
1043,39.587709661172184
1044,39.593627131900064
1045,39.59448290870428
1046,0.2210037765558107
1047,0.41774552235464596
1048,8.48483448615595
1049,0.33141377745522854
1050,0.0
1051,0.0
1052,0.062092306160949996
1053,7.972951432285643
1054,0.48675156725149316
1055,0.4639570554705983
1056,0.5270420739616687
1057,0.38376228867891443
1058,0.3737030235956598
1059,4.439699334488822
1060,3.9410664828090187
1061,3.9410664828090187
1062,3.9495713343108547
1063,3.9495713343108547
1064,3.640590786701993
1065,4.179660033011954
1066,4.179660033011954
1067,1.6210336509256102
1068,1.4810429898141346
1069,19.316776812875823
1070,0.4957495786684817
1071,3.029396170838027
1072,1.3355088753713686
1073,0.12527793129343767
1074,0.12527793129343767
1075,2.079369153096714
1076,1.1616701835072927
1077,0.5480427185385104
1078,0.24329230452573286
1079,1.5957326419661342
1080,31.571944688379258
1081,2.677067540323696
1082,8.89365875238364
1083,4.888093677141427
1084,1.6099188293420312
1085,6.267609851418786
1086,0.05999490775513129
1087,4.34606380902343
1088,0.19352054465766194
1089,0.0
1090,0.19352054465766194
1091,0.19352054465766194
1092,0.10309421706355132
1093,0.10309421706355132
1094,0.07463871779003448
1095,0.07463871779003448
1096,0.06922283492897897
1097,0.06922283492897897
1098,0.15468012646864013
1099,0.15468012646864013
1100,5.630914666090833
1101,0.1875272306759063
1102,0.0
1103,3.18464466927521
1104,0.0
1105,15.820294355360389
1106,5.998738869272359
1107,1.5817972765934722
1108,0.015984479707897754
1109,34.488285393835575
1110,2.2073935921022163
1111,7.343973351360581
1112,0.05605675737173036
1113,0.0
1114,0.0
1115,0.0
1116,4.105035590534857
1117,0.0788705513309113
1118,2.383398556864613
1119,0.14102774499677326
1120,18.001950656430125
1121,4.803982234085047
1122,6.936934792411374
1123,0.14129889490547148
1124,0.5433464564249574
1125,0.0
1126,43.82884522748757
1127,0.4022023469247136
1128,0.8625802018926935
1129,0.1513683976216402
1130,0.1513683976216402
1131,0.16446040055103334
1132,3.9735460475769706
1133,3.258372038132234
1134,1.4719923489773747
1135,1.475991267927613
1136,4.468720853792557
1137,6.626303198609057
1138,0.07512250109052115
1139,0.4189282626094067
1140,0.041612000636011684
1141,1.7991045181816858
1142,0.0
1143,0.0
1144,0.0
1145,11.57429524185492
1146,33.33852149887754
1147,1.8060288420189285
1148,7.529499056460048
1149,37.29811156808474
1150,26.633293897787468
1151,0.630501454954101
1152,31.17316006371998
1153,0.034142316133237205
1154,9.80901150613378
1155,0.1492733313688915
1156,0.0
1157,0.018179530302389682
1158,0.1891988929023384
1159,0.9239952707559548
1160,0.0
1161,0.0
1162,1.5719602195697007
1163,1.0250098618184669
1164,5.204921766770632
1165,0.24565485843382856
1166,1.407833348688276
1167,6.449475710055715
1168,24.21251417712264
1169,4.105227433400325
1170,0.09018851659772971
1171,0.0
1172,0.0
1173,0.0
1174,1.6896672482608623
1175,7.757532569662799
1176,1.3421319492462709
1177,0.1274692120709021
1178,2.807629398772329
1179,0.4273344577566809
1180,6.8087034065806336
1181,3.9249502163375287
1182,1.5947886278696726
1183,10.857653059731447
1184,10.84265277269297
1185,7.111341147691676
1186,3.8298807037602196
1187,0.0
1188,0.5185786699327916
1189,7.247501226982845
1190,0.111198849173895
1191,19.498247871903043
1192,3.9964703717913
1193,0.47864699739978767
1194,5.257961801324742
1195,3.1533425327672697
1196,10.854243786967366
1197,1.4319706195641786
1198,0.7840148663639431
1199,3.5340232003080576
1200,0.5902457180893437
1201,3.981700365717926
1202,2.9967729111497894
1203,0.0
1204,0.0
1205,0.0
1206,0.0
1207,0.34610746650729235
1208,0.27946093769081437
1209,3.1787574814357673
1210,3.1787574814357673
1211,3.917378029222237
1212,0.142806067411757
1213,9.738170617932424
1214,2.398707356484801
1215,0.0
1216,8.976132844571506
1217,1.7250699518503256
1218,2.797216208962333
1219,1.0356495574804874
1220,1.2821879931390132
1221,16.39118512408515
1222,1.2885106262039283
1223,0.4498055291376404
1224,1.1477224004919584
1225,0.1855120292864178
1226,5.319220313544326
1227,1.8546066466454252
1228,1.3266015706944618
1229,0.1549794593402001
1230,2.088262985876886
1231,2.127917140511192
1232,0.0
1233,0.2431339422255009
1234,1.1330269508022939
1235,0.611718539538288
1236,6.80585191497335
1237,1.129958207708344
1238,62.83295371529517
1239,3.7000953442760873
1240,6.882452048119771
1241,0.9243368285099339
1242,0.404189702506984
1243,1.9416416915624288
1244,8.811836914443738
1245,0.0
1246,52.31873060709457
1247,0.13695594863568203
1248,1.638823081109299
1249,9.303317424431539
1250,2.6466031302545434
1251,0.0
1252,0.0
1253,15.304308599081859
1254,17.354476105291027
1255,16.922585836257458
1256,2.5149101729327277
1257,0.06082301124550168
1258,1.3315893251216075
1259,0.05307805302966909
1260,0.28630099178105833
1261,11.587028047761304
1262,50.62724678874486
1263,2.0212353888795453
1264,0.013456340181289718
1265,0.0
1266,0.013456340181289718
1267,0.013456340181289718
1268,1.336143510332669
1269,4.553799306703471
1270,28.509336241297497
1271,0.7974357233259637
1272,6.6422131157626385
1273,6.634292160629689
1274,0.7650591949021105
1275,12.88845359690649
1276,2.8144269517585414
1277,0.24289461347230146
1278,2.9651920489958816
1279,0.013472632349883915
1280,1.4510659267708892
1281,2.58895933325253
1282,2.58895933325253
1283,3.9090539320771627
1284,0.22648330821422524
1285,1.8433206376791935
1286,3.15302065672385
1287,17.975486385940652
1288,10.202879071791049
1289,2.926251932544924
1290,0.9729975419765277
1291,0.04898153224273251
1292,0.0
1293,0.0
1294,0.04898153224273251
1295,0.04898153224273251
1296,0.04898153224273251
1297,0.02453425887955619
1298,0.02453425887955619
1299,0.02453425887955619
1300,0.07074965180091218
1301,0.07074965180091218
1302,0.07074965180091218
1303,0.06450364456192292
1304,0.06450364456192292
1305,0.06450364456192292
1306,0.0
1307,0.0
1308,11.972209146708172
1309,0.03445678910778119
1310,5.370190229577771
1311,5.098881015389315
1312,1.2852871533000336
1313,0.6886242780943987
1314,0.0
1315,0.03451983210842592
1316,0.03451983210842592
1317,0.14485243333297507
1318,0.1824015119185238
1319,0.07103184795884813
1320,0.08990427242412256
1321,0.10695130810236685
1322,10.019318592341477
1323,0.5417982745317422
1324,0.0
1325,0.0
1326,9.617786241079123
1327,1.9588431229939367
1328,21.336466979241845
1329,0.0
1330,3.5479223996913634
1331,0.22772250996680143
1332,5.157758595567433
1333,15.32764591756816
1334,1.0704068604664372
1335,6.165771669323571
1336,1.5558001938530106
1337,4.552057125704217
1338,0.08481877512084968
1339,1.901197947200403
1340,2.404828542034125
1341,0.0030168849482893156
1342,0.048071037577637296
1343,0.048071037577637296
1344,6.683541918245242
1345,0.8442156639498944
1346,4.7249839503447575
1347,2.479055884771259
1348,0.0
1349,0.0
1350,0.9537222040973973
1351,0.8049282413190111
1352,0.0
1353,1.1742906075227952
1354,8.475995729992391
1355,4.311298623832914
1356,14.856635688276103
1357,29.958322040684564
1358,23.616698567702763
1359,0.0
1360,0.0
1361,1.9573484667109584
1362,0.12054198511387111
1363,6.659192632618041
1364,4.335626594301624
1365,0.05008400548727972
1366,1.0613335707951403
1367,4.07416725004565
1368,3.2733285484995807
1369,12.182610483941172
1370,15.112326645622995
1371,16.943315287787126
1372,0.4472673254188299
1373,13.97742179039343
1374,2.439876962225259
1375,3.5631757969990687
1376,1.1441911294095632
1377,1.9224408450658859
1378,11.838203856629688
1379,2.842470604002092
1380,7.314031585225861
1381,0.04644907494621169
1382,0.04644907494621169
1383,5.832075770689728
1384,9.988441872815919
1385,15.126842141398095
1386,1.4127170855348938
